,"('Cosine_sim', '0')","('Cosine_sim', '1')","('Cosine_sim', '10')","('Cosine_sim', '11')","('Cosine_sim', '12')","('Cosine_sim', '13')","('Cosine_sim', '14')","('Cosine_sim', '15')","('Cosine_sim', '16')","('Cosine_sim', '17')","('Cosine_sim', '18')","('Cosine_sim', '19')","('Cosine_sim', '2')","('Cosine_sim', '20')","('Cosine_sim', '21')","('Cosine_sim', '22')","('Cosine_sim', '23')","('Cosine_sim', '24')","('Cosine_sim', '25')","('Cosine_sim', '26')","('Cosine_sim', '27')","('Cosine_sim', '28')","('Cosine_sim', '29')","('Cosine_sim', '3')","('Cosine_sim', '4')","('Cosine_sim', '5')","('Cosine_sim', '6')","('Cosine_sim', '7')","('Cosine_sim', '8')","('Cosine_sim', '9')","('SE_T104_001', '0')","('SE_T104_001', '1')","('SE_T104_001', '10')","('SE_T104_001', '11')","('SE_T104_001', '12')","('SE_T104_001', '13')","('SE_T104_001', '14')","('SE_T104_001', '15')","('SE_T104_001', '16')","('SE_T104_001', '17')","('SE_T104_001', '18')","('SE_T104_001', '19')","('SE_T104_001', '2')","('SE_T104_001', '20')","('SE_T104_001', '21')","('SE_T104_001', '22')","('SE_T104_001', '23')","('SE_T104_001', '24')","('SE_T104_001', '25')","('SE_T104_001', '26')","('SE_T104_001', '27')","('SE_T104_001', '28')","('SE_T104_001', '29')","('SE_T104_001', '3')","('SE_T104_001', '4')","('SE_T104_001', '5')","('SE_T104_001', '6')","('SE_T104_001', '7')","('SE_T104_001', '8')","('SE_T104_001', '9')","('rent_final', '0')","('rent_final', '1')","('rent_final', '10')","('rent_final', '11')","('rent_final', '12')","('rent_final', '13')","('rent_final', '14')","('rent_final', '15')","('rent_final', '16')","('rent_final', '17')","('rent_final', '18')","('rent_final', '19')","('rent_final', '2')","('rent_final', '20')","('rent_final', '21')","('rent_final', '22')","('rent_final', '23')","('rent_final', '24')","('rent_final', '25')","('rent_final', '26')","('rent_final', '27')","('rent_final', '28')","('rent_final', '29')","('rent_final', '3')","('rent_final', '4')","('rent_final', '5')","('rent_final', '6')","('rent_final', '7')","('rent_final', '8')","('rent_final', '9')","('weighted_rent_final', '0')","('weighted_rent_final', '1')","('weighted_rent_final', '10')","('weighted_rent_final', '11')","('weighted_rent_final', '12')","('weighted_rent_final', '13')","('weighted_rent_final', '14')","('weighted_rent_final', '15')","('weighted_rent_final', '16')","('weighted_rent_final', '17')","('weighted_rent_final', '18')","('weighted_rent_final', '19')","('weighted_rent_final', '2')","('weighted_rent_final', '20')","('weighted_rent_final', '21')","('weighted_rent_final', '22')","('weighted_rent_final', '23')","('weighted_rent_final', '24')","('weighted_rent_final', '25')","('weighted_rent_final', '26')","('weighted_rent_final', '27')","('weighted_rent_final', '28')","('weighted_rent_final', '29')","('weighted_rent_final', '3')","('weighted_rent_final', '4')","('weighted_rent_final', '5')","('weighted_rent_final', '6')","('weighted_rent_final', '7')","('weighted_rent_final', '8')","('weighted_rent_final', '9')",rent_final,city_final,SE_T104_001
1172,0.7605318079072062,0.740720098655547,0.6489165383082168,0.6300305307770296,0.6237407759391032,0.6174718963716125,0.5986341415077319,0.5978461772949941,0.5969026159438958,0.5869199409249922,0.5839199247452997,0.5828548818235635,0.7327848721090485,0.5824183262389854,0.581345433674834,0.5769403176486283,0.5753739780829518,0.5725206279838031,0.5707577058388627,0.5706160578653561,0.5706160578653561,0.56841413963375,0.5675165244108017,0.6779506059919971,0.673138983901287,0.6699587278712894,0.6638034309544281,0.6634412279332385,0.6603931715539608,0.6509467913907743,918.0,1240.0,1021.0,1407.0,1734.0,899.0,1092.0,1092.0,1021.0,899.0,1236.0,1021.0,1398.0,1683.0,1240.0,1930.0,1021.0,1683.0,1021.0,1021.0,1021.0,1021.0,889.0,1021.0,1021.0,1021.0,899.0,1021.0,1930.0,1021.0,1450.0,1546.0,1518.0,1897.583333333333,1830.0,840.0,1638.0,1539.666666666667,1287.0,1500.0,2608.333333333333,1353.0,4197.5,2890.0,1579.6666666666665,8167.166666666668,2556.833333333333,3342.5,1514.5,1810.25,1810.25,1542.5,1159.25,1885.25,2224.0,1779.25,3433.166666666667,1310.5,3135.0,2146.25,1102.771121465449,1145.1532725214756,985.0553051518732,1195.535434693645,1141.4456199685587,518.6763929521545,980.5627237896648,920.4838309751927,768.2136667197939,880.3799113874883,1523.0578037106566,788.6026551072814,3075.864500677731,1683.1889628306678,918.3320033950127,4711.9677309559565,1471.1353662950937,1913.6501990358618,864.4125454929575,1032.957718750761,1032.957718750761,876.7788103850594,657.8935309232219,1278.1063799464125,1497.0611001964623,1192.0240665649917,2278.947812371711,869.439729206509,2070.3325928216673,1397.0945510224492,2945.0,Chicago,1021.0
1031,0.6087308975895213,0.5816193292766378,0.45352091109439613,0.4477028633437161,0.447612669472463,0.43964154896680485,0.4350044986605565,0.43419203529730477,0.42648786599075356,0.4264874550060534,0.42427421415827243,0.4228777980295288,0.5254545225669982,0.4174967018905895,0.4126185145015255,0.4125888198928506,0.4091388294478728,0.40743098760138297,0.4037181334983281,0.3979369645388504,0.39398463842151865,0.3918639774637486,0.39142872621731334,0.5133602334952916,0.5023803837035354,0.47893799484114297,0.47407952436250295,0.4640834152310401,0.4629258012425105,0.4579002142726566,1734.0,1847.0,1814.0,2053.0,1140.0,958.0,1100.0,2060.0,990.0,990.0,1847.0,2114.0,1046.0,2053.0,990.0,1683.0,1930.0,1307.0,1930.0,1307.0,1816.0,1930.0,1087.0,1930.0,1930.0,1362.0,1930.0,889.0,1734.0,1304.0,2469.75,2670.5,3152.5,4140.0,1020.6666666666665,1540.0,1186.5,3656.666666666667,1782.5,1782.5,2707.0,6823.166666666666,1340.1666666666665,3250.0,1981.4166666666665,2890.0,2792.5,1958.833333333333,8167.166666666668,1316.5,2104.5,3438.25,1421.5,3135.0,3769.666666666667,3750.5,3484.333333333333,941.5,1830.0,1441.0,1503.4131343217202,1553.2144188332613,1429.7246722250839,1853.4898542429846,456.86333130822715,677.0479854088795,516.1328376607503,1587.6955424038113,760.2146211285182,760.2138885482901,1148.5102977264435,2885.3656955884794,704.1966359935387,1356.8642811444158,817.5692016085642,1192.3816894903382,1142.5201812331848,798.0893995465088,3297.233282636429,523.8840138153965,829.140671558086,1347.3263205147337,556.4159343179109,1609.3843320077392,1893.8065864344276,1796.2569496517067,1651.851089387081,436.9345354400242,847.1542162737942,659.8342087668982,4828.75,Chicago,1930.0
791,0.36610996825160014,0.3427615447731179,0.2957376387933734,0.2940290122893133,0.2927943346305266,0.2883059352488478,0.2876976312840726,0.28093070422107363,0.2804229998172182,0.27614949042023207,0.2750137250030562,0.2745883233155087,0.32759620064790923,0.2740189150020752,0.2727786465816606,0.27014470932294277,0.2677761369452863,0.2672673496276056,0.2645900510090844,0.2641978550305115,0.26362311268122984,0.2624440407093838,0.26242582707053974,0.32733353459563885,0.3244674787045001,0.3147197568432722,0.31035458531220644,0.3007748006491493,0.298499445930826,0.295820152591745,898.0,1100.0,1067.0,820.0,889.0,1087.0,1167.0,889.0,1219.0,967.0,1167.0,1140.0,1000.0,1188.0,1046.0,1000.0,944.0,1140.0,1188.0,799.0,1000.0,1120.0,1167.0,1240.0,958.0,944.0,951.0,1100.0,998.0,1046.0,1630.0,1373.6666666666665,1426.25,1457.5,1898.833333333333,1339.0,994.25,1052.0,1567.9166666666665,1419.666666666667,3056.833333333333,1240.8333333333335,1215.8333333333333,1749.6666666666665,1154.5,1402.166666666667,917.5,1385.25,1451.25,685.5,1420.0,1590.0,2402.5,1652.0,1091.25,1251.5,1220.0,1125.75,1056.25,1240.8333333333335,596.7592482501083,470.8401086700062,421.7958073290488,428.5472854116741,555.9676424075982,386.0416472982072,286.0433699041892,295.53910084056946,439.67989513007996,392.0402265665895,840.6711217135089,340.71834451399377,398.30238062108293,479.44176161529754,314.9229474785272,378.78790658898635,245.68460564730017,370.2320960716407,383.9863115269337,181.10762962341565,374.34482000734636,417.2860247279203,630.4780495369718,540.7549991519954,354.0751361362857,393.87177568935516,378.63259408089186,338.59723183077983,315.29003976443494,367.06350600759026,922.5,Austin,889.0
545,0.7338279405836535,0.7226236696075571,0.5788541960363931,0.5680176727796957,0.5678501433201839,0.5675642435253752,0.5662249137769765,0.5645326379073129,0.5593279840549175,0.5576259469897195,0.5552728595689209,0.5517739296264959,0.7005789854632082,0.5470546979045444,0.5393387475522858,0.5283578555852351,0.527779083166218,0.5275297097738473,0.5268316460880879,0.5244970322722008,0.5209462396986517,0.5181854086902524,0.5079441805329902,0.687956207832735,0.6659296883913103,0.6403955688842686,0.638733355228791,0.6294260810178561,0.6280249096929859,0.6208530739261955,1100.0,807.0,892.0,1188.0,1121.0,1092.0,1092.0,1407.0,1240.0,1157.0,967.0,1683.0,998.0,1000.0,1222.0,899.0,1082.0,1683.0,1136.0,1121.0,1229.0,1219.0,1814.0,960.0,1167.0,1019.0,1362.0,644.0,1814.0,1307.0,915.0,864.1666666666665,898.75,1406.0,1350.6666666666667,1539.666666666667,1638.0,1897.583333333333,1218.75,1375.666666666667,1209.0,3342.5,990.0,968.0,969.5,1239.5,1262.5,2890.0,1194.0,1231.0,1289.0,1488.75,3006.0,1153.3333333333333,1457.75,2026.5,1782.5,1275.0,3152.5,1542.333333333333,671.452565634043,624.4672878191972,520.2452086877083,798.6328479282522,766.9762602444617,873.8597469479027,927.4764087666874,1071.2477248156183,681.6809805669307,767.1074277421909,671.3248872188254,1844.3043597765625,693.573195608576,529.548947571599,522.8889157519411,654.8995619978989,666.3210924973503,1524.5608612464187,629.0369854291769,645.6558467270792,671.4997029715621,771.4485271876133,1526.8802066821684,793.4428263670877,970.7590032524325,1297.7616203439704,1138.54220569532,802.5182532977666,1979.848527807138,957.5623910188353,952.5,Austin,1222.0
1315,0.5726597004406538,0.5641600221143251,0.4185896605270226,0.40492097332618293,0.4040700280609527,0.3964613789287571,0.3911294145611679,0.38582751243339714,0.38224217445272196,0.3767199778189886,0.37336327120814466,0.3723757722772587,0.5018986990786493,0.3693851408287308,0.3688813666046622,0.3632816417103191,0.3629585764607226,0.35849902072802187,0.35594852526355364,0.34886385412772736,0.3467908585377666,0.3403132061230564,0.33880862241706494,0.459655524649867,0.45769989704914715,0.4506160707020568,0.4446203392350691,0.4446203392350691,0.4352378734800518,0.42631579065905323,1973.0,2211.0,1847.0,1814.0,1973.0,1816.0,1370.0,2211.0,1140.0,1021.0,1264.0,1847.0,1947.0,2185.0,1930.0,2440.0,2037.0,1973.0,1683.0,1961.0,1814.0,2114.0,918.0,1450.0,1816.0,2256.0,1398.0,1398.0,2256.0,2256.0,5223.666666666666,3876.0,2624.25,3105.166666666667,2289.0,2481.5,2448.75,5161.5,1949.5,1992.5,4136.833333333333,2909.666666666667,3575.0,5361.666666666667,5427.5,6788.5,3495.0,3361.25,4293.333333333333,5545.0,2915.0,5497.5,2209.5,4892.5,4572.5,4012.5,3647.5,3647.5,8320.0,6595.5,2991.383388535162,2186.6842457151242,1098.483916638039,1257.3471090066857,924.9162942315207,983.8189118117108,957.7781539066599,1991.4487054249794,745.1811190955815,750.6145558043347,1544.5416257762263,1083.4893720693972,1794.2878492061711,1980.5199967433784,2002.103617246804,2466.1374247505014,1268.5402247302254,1205.0048334220635,1528.205668464857,1934.4500711382482,1010.8953526375896,1870.8718506615025,748.597651230505,2248.864654349474,2092.8327792572254,1808.0969836920028,1621.7526873599145,1621.7526873599145,3621.1791073540307,2811.7657972917855,5655.0,Newyork,1947.0
8,0.44091766044488034,0.43193857424991944,0.31178382728991477,0.2966331806864794,0.29081251528923785,0.28222491026480634,0.2738179988439408,0.2683042499164992,0.2660435198245142,0.2660342669473632,0.2634466497912787,0.2579369366475274,0.40554556624999805,0.2573646657508243,0.25490352021410423,0.25230677388119366,0.25046287665056133,0.25034172009111366,0.2382188075556883,0.2359264714532737,0.23192639403408144,0.23164285114582342,0.22774264289114998,0.3623796035832068,0.3389964980474253,0.3367191977667174,0.33345155269516624,0.3271244144015433,0.31676378861212845,0.3140075628499758,858.0,858.0,988.0,858.0,898.0,898.0,898.0,858.0,898.0,1307.0,951.0,858.0,858.0,898.0,898.0,898.0,898.0,898.0,898.0,1309.0,891.0,1816.0,1209.0,1024.0,858.0,1024.0,858.0,858.0,858.0,858.0,920.0,850.0,1304.5,1377.5,1431.0,1005.0,1465.0,1000.0,1107.5,1528.75,731.5,770.0,995.0,1327.5,747.0,600.0,1030.0,507.5,1115.0,1199.0,745.0,3449.416666666667,1171.6666666666665,845.0,1195.0,860.0,1095.0,795.0,1291.6666666666667,895.0,405.6442476092899,367.1477881124315,406.7220026996938,408.61220639562544,416.1527093788994,283.63603481613035,401.1433683063733,268.3042499164992,294.64319820564947,406.6998855957815,192.71122432232036,198.61144121859613,403.51783841874806,341.65159378421924,190.41292959993586,151.3840643287162,257.9767629500782,127.04842294624018,265.6139704245925,282.87583927247516,172.78516355539068,799.0327114565891,266.8384632541307,306.21076502780977,405.10081516667327,289.57851007937694,365.129450201207,260.0639094492269,409.1532269573326,281.0367687507283,1039.5,Eugene,858.0
1087,0.6909000785066095,0.672846071559019,0.3446737411744805,0.3381792256039959,0.3324535400685849,0.325417132934112,0.3174088921654185,0.3154318707520136,0.3146131040918102,0.3051277620755305,0.2977903936750499,0.29291874768702314,0.5478246735136352,0.2910747203826868,0.28095923563060676,0.27991097859499103,0.27962653256331527,0.2788769856921824,0.27784420342746247,0.2770135765322226,0.27678819012089584,0.27654338204078277,0.27584751177957195,0.4385619406544863,0.41703880515705805,0.3895687710086304,0.37878255008967365,0.36197669594498494,0.360315966725783,0.3470878029784791,945.0,945.0,945.0,1683.0,920.0,1683.0,1398.0,1930.0,1019.0,726.0,898.0,1192.0,945.0,1021.0,1021.0,1847.0,919.0,1398.0,1307.0,1814.0,560.0,2440.0,891.0,945.0,1398.0,945.0,1847.0,1683.0,726.0,945.0,1742.3333333333335,2122.5,2225.0,2020.75,1502.5,3342.5,2127.25,4828.75,2026.5,1479.5,1238.75,2102.0,1345.0,2213.0,1894.6666666666665,1643.75,5670.0,2826.833333333333,1958.833333333333,2427.0,1520.0,5315.0,634.0,2344.75,2954.75,1950.0,2670.5,2890.0,1983.25,1595.0,1203.7782367846828,1428.1157868840178,766.8990741132192,683.3756701392747,499.5114439530488,1087.7067668322693,675.2080658588865,1523.1416458937858,637.5634554420534,451.4365239907474,368.88785016496803,615.7152076381226,736.8241858758394,644.1483562068859,532.3240984414563,460.1036710655165,1585.4824396339975,788.3387590541842,544.2504871471609,672.3119502437042,420.71804898376166,1469.8280755467604,174.8873224682486,1028.3181103496067,1232.2454095378173,759.6591034668293,1011.5388000144735,1046.1126512810065,714.596641008909,553.6050457506741,3755.166666666666,Chicago,945.0
500,0.5619871864579679,0.5421788227140673,0.4780220973997193,0.4775971629686929,0.4769664482526486,0.46698756304244826,0.46278315459327274,0.4627181966859882,0.45073210432604616,0.4483064759819603,0.4426936633247475,0.4413205169757932,0.5254888115033564,0.44016293536678197,0.4398852803513118,0.43735960375056937,0.43579928343587243,0.431645293385019,0.42533351863684815,0.42363314835483,0.42132174232498554,0.4182740768040708,0.41383983365545973,0.5108170297040089,0.5092647432962852,0.5082156596531608,0.5024625641219737,0.4978608456002713,0.4913689567488177,0.4904386036180903,1082.0,944.0,1186.0,1140.0,998.0,1449.0,1082.0,933.0,1046.0,1140.0,1046.0,892.0,998.0,958.0,990.0,1167.0,933.0,1046.0,1167.0,780.0,1140.0,560.0,933.0,1167.0,1150.0,1186.0,1046.0,892.0,960.0,1167.0,1012.5,998.6666666666665,1310.0,972.75,1427.5,1154.0,1267.5,1072.75,1154.5,1385.25,1252.5,982.5,1056.25,1091.25,1760.5,1267.5,1213.3333333333335,992.5,1184.5,1026.75,1501.8333333333335,868.25,1158.6666666666665,1310.0,1075.5,1354.0,1319.8333333333335,1002.5,1058.0,1475.8333333333335,569.0120262886925,541.4559176171151,626.2089475936323,464.58264027779603,680.8696048806559,538.9036477509853,586.5776484469732,496.3809454948938,520.3702144444203,621.0165458540105,554.4738133142463,433.59740792871685,555.0475571504202,480.3278032190008,774.4180360584844,554.3532977538467,528.7697972355253,428.40795368463137,503.80755282534665,434.96533507332174,632.7550366817409,363.1664671851345,479.5024205954593,669.1703089122516,547.7142314151548,688.1240031703798,663.1668408803183,499.10549771427196,519.8683562402491,723.8056391730316,1052.0,Austin,889.0
1357,0.6804762089210159,0.6764282262764082,0.4459087365324784,0.4395091240087105,0.42262274157894436,0.41472544537307243,0.39988687164436776,0.3799813262149173,0.37510929815085803,0.3641669337119825,0.36101378150196667,0.3587586974460549,0.6403317811521074,0.35183408785263426,0.34198536818004555,0.3417645528295942,0.34133454027404897,0.33569302093279757,0.335113293216306,0.33422977252713565,0.32375449700660147,0.3224274493744635,0.3213680029919486,0.5523557375189863,0.5260209589196246,0.5228638834278787,0.5091086297541939,0.4717104245943222,0.46157703902181024,0.45723832202857795,2256.0,2256.0,1362.0,785.0,2442.0,2256.0,2029.0,891.0,2256.0,958.0,1450.0,726.0,2256.0,2256.0,807.0,856.0,958.0,2211.0,861.0,826.0,1961.0,936.0,1947.0,2056.0,2117.0,1961.0,2187.0,2037.0,1450.0,891.0,3242.5,6693.25,1782.5,725.0,3925.0,8320.0,3750.0,915.0,6595.5,1850.0,5906.666666666666,900.0,6600.0,4012.5,715.0,825.0,1540.0,9400.0,1065.0,720.0,5545.0,732.5,3575.0,4302.0,2324.0,2029.0,8777.5,5663.0,5526.666666666666,634.0,2206.444107426394,4527.503225524569,794.8323228691428,318.6441149063151,1658.7942606973565,3450.5157055039626,1499.5757686663792,347.68291348664934,2474.033375953984,673.7088273671676,2132.3880694049494,322.8828277014494,4226.189755603909,1411.734277508695,244.51953824873257,281.9557560844152,525.6551920220354,3155.514396768297,356.8956572753659,240.64543621953766,1795.218685901605,236.17810666679452,1148.8906106962163,2376.2343828066787,1222.4727085292077,1060.890819475166,4468.700997667437,2671.296134477647,2550.9824356605377,289.8890961661184,4526.5,Newyork,2256.0
452,0.6869493537566493,0.6839248898052285,0.3898601694953117,0.3871675747047292,0.37635575219654566,0.371800242293066,0.3664452892524362,0.3613969660021048,0.3484478751245372,0.34198185604582865,0.33764100402474756,0.32827922660595615,0.527688309173722,0.324273008701235,0.3044679598708882,0.30367435056218045,0.3019931305489267,0.30104819408365047,0.2992696142631909,0.289678609018975,0.28604853818452625,0.2843918986253359,0.2822544825502326,0.5254678509887745,0.4937229103729298,0.4449254316855612,0.43613390024977017,0.42994843137039324,0.4237336638706475,0.4071401590187071,1150.0,1150.0,1192.0,1046.0,1186.0,807.0,1192.0,1167.0,1167.0,1307.0,1167.0,1100.0,1150.0,1167.0,1150.0,933.0,1150.0,1304.0,1140.0,967.0,889.0,1167.0,1307.0,1150.0,1046.0,1150.0,1229.0,1167.0,1150.0,1307.0,973.75,1136.25,1097.5,1045.0,1196.25,1185.3333333333333,1135.0,1230.0,994.25,1602.5,1096.25,1125.75,1182.5,3164.166666666667,1217.5,1043.75,1025.0,1440.8333333333335,901.25,812.0,941.5,3056.833333333333,1625.0,1263.3333333333333,914.0,1389.833333333333,1174.1666666666667,1322.5,1155.0,1302.5,668.9169332205373,777.1096560411909,427.8715360211046,404.59011556644197,450.21556856511774,440.70722053138087,415.9154033015151,444.5182681825889,346.44429984257107,548.0259243134404,370.1389506621295,369.56033935165516,623.9914255979263,1026.0538450321578,370.6897411428064,316.96010339927585,309.54295881264983,433.76027297552645,269.7167398547008,235.21903052340772,269.31469870073147,869.338635447881,458.663534144128,663.8410517491517,451.26274008085784,618.3721958043157,512.0938878766052,568.606800487345,489.41238177059785,530.300057121866,1096.25,Austin,1150.0
460,0.6344941569410111,0.5471352851090643,0.3406273199495771,0.33453807213004305,0.32908429526971067,0.32783596863165754,0.3275676308898735,0.3266031141548975,0.31808323783550413,0.3112660166726422,0.3099481258738645,0.3050351594910279,0.477099001981717,0.3048447222630167,0.3034881733345221,0.3032364034253969,0.30076213161512244,0.29882362601496343,0.2985862500691056,0.29785507176236065,0.2974382378901908,0.29740299721361907,0.2971235537884128,0.47075994395995924,0.45541326975157537,0.42899778565249724,0.4001261428992356,0.3888257089724607,0.36016934765969755,0.35728987329669215,1082.0,1167.0,1362.0,1136.0,644.0,1222.0,1087.0,901.0,1046.0,1236.0,799.0,944.0,998.0,799.0,892.0,1150.0,933.0,899.0,1229.0,1186.0,960.0,1426.0,960.0,901.0,1100.0,1192.0,944.0,1150.0,998.0,1150.0,1179.25,2527.75,1095.0,1372.0,1275.0,952.5,1279.6666666666667,752.8333333333335,595.0,1893.25,571.25,986.6666666666665,981.75,771.6666666666665,845.0,1671.0,1105.0,625.0,1140.1666666666665,1607.5,1064.25,1610.5,1153.3333333333333,780.0,1125.75,1085.75,1202.8333333333333,1300.75,985.0,1240.0,748.2272345726873,1383.0212169344372,372.98691534478695,458.9862349624191,419.5824764688811,312.26376012165383,419.1773783287415,245.87771110627872,189.25952651212495,589.3043860654799,177.05786690544508,300.9680240311475,468.39194519555065,235.23851067962784,256.4475064676712,506.7080301238383,332.3421554347103,186.76476625935214,340.43808945379186,478.80202785799474,316.54864467463557,478.96752701253354,342.6824987026361,367.1927562887682,512.681488422836,465.7843457721989,481.2850622172972,505.76504094592826,354.7668074448021,443.03944288789825,991.25,Austin,1186.0
580,0.8788853933729057,0.799524844223604,0.6261940562467072,0.6116584823727323,0.6116325564981889,0.6069199249936083,0.6004364238708476,0.5928637232330431,0.5906344986974,0.589772349396562,0.5795234198969061,0.5768953120672001,0.7970492524918553,0.5756343108125254,0.5673944089800561,0.5558395942209728,0.5543112111838899,0.5463843740295231,0.543947790218362,0.5357901519467357,0.5298151817590903,0.5295081461674248,0.5289266617194164,0.783820094526877,0.7707065456839403,0.7320304559167417,0.6746654575017839,0.6568162014924953,0.6358138948270224,0.6342843201748027,1229.0,1229.0,1683.0,889.0,1683.0,1219.0,1024.0,1240.0,1100.0,1407.0,1683.0,1092.0,1307.0,1092.0,1188.0,1082.0,1192.0,1038.0,1240.0,899.0,990.0,711.0,1304.0,1307.0,1307.0,1100.0,967.0,1304.0,1087.0,889.0,1289.0,1755.5,2020.75,1159.25,2890.0,1488.75,1150.0,1579.6666666666665,1555.5,1897.583333333333,3342.5,1638.0,1542.333333333333,1539.666666666667,1406.0,1262.5,985.0,856.3333333333335,1546.0,3433.166666666667,2156.25,695.0,1441.0,1958.833333333333,1316.5,1186.5,1209.0,1479.0,1421.5,788.0,1132.8832720576754,1403.5658640345368,1265.3816391605335,709.0650956905899,1767.618088279766,903.5520383342343,690.5018874514748,936.5270614671304,918.7319627238057,1119.1421806757592,1937.0570310054088,944.9545211660738,1229.3156304266047,886.284960547685,797.7565390259589,701.7474877039782,545.9965430161316,467.88715229394836,840.9432836775877,1839.4568899918017,1142.4139856680383,368.00816158636025,762.183319537679,1535.3729284957305,1014.6351673929073,868.554135945214,815.6705381196567,971.4311620074005,903.8094514966124,499.81604429774455,1194.0,Austin,1136.0
389,0.6322355106741689,0.5995153992268154,0.5530178051906018,0.551776438736357,0.5403577736855456,0.5388728301794207,0.5359652282769214,0.5321288948097807,0.529502753224525,0.5220650573651968,0.5160907070860474,0.5150232322585397,0.5958959715942579,0.5105867435563667,0.5077192303019936,0.5075159648680475,0.5016053940241562,0.49814977447842196,0.4902967829373112,0.48835738364416736,0.4864503341330094,0.4863010472417638,0.48302549409505907,0.5915208156593981,0.5833849884128078,0.5792979449882971,0.5661321270918853,0.5645155346786711,0.5565398763392001,0.5534219759049802,1240.0,1092.0,1240.0,1814.0,1136.0,1192.0,1140.0,1100.0,1814.0,1140.0,1734.0,1304.0,990.0,1131.0,1449.0,1167.0,1930.0,1046.0,889.0,1398.0,998.0,1140.0,1412.0,1140.0,1140.0,1240.0,1219.0,1814.0,990.0,951.0,1350.6666666666667,1462.1666666666665,1510.25,2915.0,1252.75,1714.1666666666665,1949.5,1277.25,3105.166666666667,1599.0,1902.5,1355.75,1760.5,1498.833333333333,1154.0,2590.5,5427.5,1683.3333333333335,1898.833333333333,3409.333333333333,2691.416666666667,1385.25,4943.0,1361.25,1455.0,1652.0,1999.0,3152.25,2101.0,1621.25,853.9394297505776,876.5914329028085,835.1951402891065,1608.4283189164805,676.9332009845673,923.7178430658902,1044.8642125258582,679.6616308957923,1644.194299221021,834.7820267269497,981.8625702312053,698.2427471345153,1049.074857991691,765.2844308004007,585.9079917685007,1314.720106990677,2722.4632760661075,838.5521203720103,930.9918746674643,1664.9731066375145,1309.2405367911506,673.6485256916533,2387.595017311877,805.2077103163556,848.8251581406354,957.0002051206668,1131.6981220566788,1779.494094190841,1169.2902801886594,897.2353784359492,2402.5,Austin,1167.0
